"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Accepted","Administrative","Informational","2026-03-29T19:34:35.237Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Succeeded","Administrative","Informational","2026-03-29T19:34:43.634Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev"
"4c76a353-898a-c122-7a61-62976653273e","Gets a Bastion Host","Running","Administrative","Informational","2026-03-29T19:35:57.308Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/bastionHosts/bas-vwan-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a HubVirtualNetworkConnection","Succeeded","Administrative","Informational","2026-03-29T19:36:59.065Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs/hubVirtualNetworkConnections","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev/hubVirtualNetworkConnections/conn-vhub-spoke1-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a HubVirtualNetworkConnection","Started","Administrative","Informational","2026-03-29T19:37:01.325Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs/hubVirtualNetworkConnections","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev/hubVirtualNetworkConnections/conn-vhub-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a HubVirtualNetworkConnection","Accepted","Administrative","Informational","2026-03-29T19:37:01.450Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs/hubVirtualNetworkConnections","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev/hubVirtualNetworkConnections/conn-vhub-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Started","Administrative","Informational","2026-03-29T19:37:01.765Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Accepted","Administrative","Informational","2026-03-29T19:37:02.109Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Succeeded","Administrative","Informational","2026-03-29T19:37:10.235Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev"
"4c76a353-898a-c122-7a61-62976653273e","Gets a Bastion Host","Running","Administrative","Informational","2026-03-29T19:37:57.426Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/bastionHosts/bas-vwan-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Public Ip Address","Started","Administrative","Informational","2026-03-29T19:39:05.053Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/publicIPAddresses","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/publicIPAddresses/pip-bastion-vwan-dev"
"4c76a353-898a-c122-7a61-62976653273e","Create or Update Virtual Network Subnet","Started","Administrative","Informational","2026-03-29T19:39:05.420Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev/subnets/AzureBastionSubnet"
"4c76a353-898a-c122-7a61-62976653273e","Delete Public Ip Address","Accepted","Administrative","Informational","2026-03-29T19:39:05.444Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/publicIPAddresses","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/publicIPAddresses/pip-bastion-vwan-dev"
"4c76a353-898a-c122-7a61-62976653273e","Create or Update Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-29T19:39:05.560Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev/subnets/AzureBastionSubnet"
"4c76a353-898a-c122-7a61-62976653273e","Create or Update Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-29T19:39:06.183Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev/subnets/AzureBastionSubnet"
"4c76a353-898a-c122-7a61-62976653273e","Delete Public Ip Address","Succeeded","Administrative","Informational","2026-03-29T19:39:09.419Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/publicIPAddresses","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/publicIPAddresses/pip-bastion-vwan-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network Subnet","Started","Administrative","Informational","2026-03-29T19:39:09.743Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev/subnets/AzureBastionSubnet"
"4c76a353-898a-c122-7a61-62976653273e","Delete Network Security Group","Started","Administrative","Informational","2026-03-29T19:39:09.817Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkSecurityGroups","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/networkSecurityGroups/nsg-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-29T19:39:09.914Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev/subnets/AzureBastionSubnet"
"4c76a353-898a-c122-7a61-62976653273e","Delete Network Security Group","Accepted","Administrative","Informational","2026-03-29T19:39:10.223Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkSecurityGroups","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/networkSecurityGroups/nsg-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-29T19:39:10.831Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev/subnets/AzureBastionSubnet"
"4c76a353-898a-c122-7a61-62976653273e","Delete Network Security Group","Succeeded","Administrative","Informational","2026-03-29T19:39:12.336Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkSecurityGroups","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/networkSecurityGroups/nsg-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Firewall Policy Rule Collection Group","Succeeded","Administrative","Informational","2026-03-29T19:39:19.787Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a Bastion Host","Succeeded","Administrative","Informational","2026-03-29T19:39:45.261Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/bastionHosts/bas-vwan-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a HubVirtualNetworkConnection","Succeeded","Administrative","Informational","2026-03-29T19:40:02.589Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs/hubVirtualNetworkConnections","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev/hubVirtualNetworkConnections/conn-vhub-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Started","Administrative","Informational","2026-03-29T19:40:09.771Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Accepted","Administrative","Informational","2026-03-29T19:40:10.240Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Virtual Network","Succeeded","Administrative","Informational","2026-03-29T19:40:12.634Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualNetworks/vnet-bastion-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes Routing Intent child resource of Virtual Hub","Succeeded","Administrative","Informational","2026-03-29T19:44:37.588Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs/routingIntent","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev/routingIntent/ri-vhub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Azure Firewall","Started","Administrative","Informational","2026-03-29T19:44:40.088Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/azureFirewalls","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Azure Firewall","Accepted","Administrative","Informational","2026-03-29T19:44:40.401Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/azureFirewalls","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Get Azure Firewall","Running","Administrative","Informational","2026-03-29T19:46:40.945Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/azureFirewalls","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Get Azure Firewall","Running","Administrative","Informational","2026-03-29T19:48:41.453Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/azureFirewalls","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Azure Firewall","Succeeded","Administrative","Informational","2026-03-29T19:49:47.788Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/azureFirewalls","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a Virtual Hub","Started","Administrative","Informational","2026-03-29T19:49:53.121Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Firewall Policy","Started","Administrative","Informational","2026-03-29T19:49:53.273Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a Virtual Hub","Accepted","Administrative","Informational","2026-03-29T19:49:53.386Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Firewall Policy","Succeeded","Administrative","Informational","2026-03-29T19:49:53.898Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Get a Virtual Hub","Running","Administrative","Informational","2026-03-29T19:51:53.781Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Get a Virtual Hub","Running","Administrative","Informational","2026-03-29T19:53:54.181Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Get a Virtual Hub","Running","Administrative","Informational","2026-03-29T19:55:54.443Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Get a Virtual Hub","Running","Administrative","Informational","2026-03-29T19:57:54.740Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Delete Firewall Policy","Succeeded","Administrative","Informational","2026-03-29T19:59:54.125Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev"
"4c76a353-898a-c122-7a61-62976653273e","Get a Virtual Hub","Running","Administrative","Informational","2026-03-29T19:59:55.249Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a Virtual Hub","Succeeded","Administrative","Informational","2026-03-29T20:01:19.120Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualHubs","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualHubs/vhub-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a Virtual Wan","Started","Administrative","Informational","2026-03-29T20:01:21.557Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualWans","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualWans/vwan-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a Virtual Wan","Accepted","Administrative","Informational","2026-03-29T20:01:21.838Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualWans","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualWans/vwan-hubspoke-dev"
"4c76a353-898a-c122-7a61-62976653273e","Deletes a Virtual Wan","Succeeded","Administrative","Informational","2026-03-29T20:01:29.037Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualWans","rg-layer3-vwan-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer3-vwan-dev/providers/Microsoft.Network/virtualWans/vwan-hubspoke-dev"
